brand;print;subscr_type;pricecat;Date;newcheck;churncheck;switcher_outflow;trans_outflow;inflow_transformers;inflow_switchers;currentcheck
NB;Digi;DIGI;PROMO;2021-03-01;75;6;2;85;17;5;296.0
NB;Digi;DIGI;PROMO;2021-04-01;42;6;0;100;11;12;265.0
NB;Digi;DIGI;PROMO;2021-05-01;61;11;0;88;15;15;253.0
NB;Digi;DIGI;PROMO;2021-06-01;71;7;1;53;22;12;295.0
NB;Digi;DIGI;STUDENTS;2015-01-01;4;0;0;0;1;1;39.0
NB;Digi;DIGI;STUDENTS;2015-02-01;2;0;0;0;0;0;41.0
NB;Digi;DIGI;STUDENTS;2015-03-01;5;0;0;0;0;0;46.0
NB;Digi;DIGI;STUDENTS;2015-04-01;2;0;0;0;0;0;48.0
NB;Digi;DIGI;STUDENTS;2015-05-01;1;2;0;0;0;0;47.0
NB;Digi;DIGI;STUDENTS;2015-06-01;3;4;0;0;0;0;46.0
NB;Digi;DIGI;STUDENTS;2015-07-01;1;1;1;0;0;1;46.0
NB;Digi;DIGI;STUDENTS;2015-08-01;1;2;0;0;0;0;45.0
NB;Digi;DIGI;STUDENTS;2015-09-01;1;2;0;1;0;1;44.0
NB;Digi;DIGI;STUDENTS;2015-10-01;0;4;1;0;1;0;40.0
NB;Digi;DIGI;STUDENTS;2015-11-01;0;3;1;1;0;0;35.0
NB;Digi;DIGI;STUDENTS;2015-12-01;0;1;0;1;0;0;33.0
NB;Digi;DIGI;STUDENTS;2016-01-01;0;1;1;1;0;0;27.0
NB;Digi;DIGI;STUDENTS;2016-02-01;0;3;0;1;0;0;26.0
NB;Digi;DIGI;STUDENTS;2016-03-01;0;2;0;1;0;0;23.0
NB;Digi;DIGI;STUDENTS;2016-04-01;0;0;0;0;0;0;23.0
NB;Digi;DIGI;STUDENTS;2016-05-01;0;1;0;3;0;0;19.0
NB;Digi;DIGI;STUDENTS;2016-06-01;0;0;0;0;0;0;19.0
NB;Digi;DIGI;STUDENTS;2016-07-01;0;1;0;0;0;0;18.0
NB;Digi;DIGI;STUDENTS;2016-08-01;0;1;1;0;0;0;16.0
NB;Digi;DIGI;STUDENTS;2016-09-01;1;0;0;0;0;0;17.0
NB;Digi;DIGI;STUDENTS;2016-10-01;1;1;0;1;1;0;17.0
NB;Digi;DIGI;STUDENTS;2016-11-01;1;0;0;0;0;0;18.0
NB;Digi;DIGI;STUDENTS;2016-12-01;2;0;0;0;0;0;20.0
NB;Digi;DIGI;STUDENTS;2017-01-01;1;1;0;0;0;0;20.0
NB;Digi;DIGI;STUDENTS;2017-02-01;1;1;0;0;0;0;21.0
NB;Digi;DIGI;STUDENTS;2017-03-01;0;0;0;0;0;0;21.0
NB;Digi;DIGI;STUDENTS;2017-04-01;1;0;0;0;0;0;22.0
NB;Digi;DIGI;STUDENTS;2017-05-01;0;1;0;0;0;0;21.0
NB;Digi;DIGI;STUDENTS;2017-06-01;0;1;0;0;0;1;21.0
NB;Digi;DIGI;STUDENTS;2017-07-01;0;2;0;0;0;0;19.0
NB;Digi;DIGI;STUDENTS;2017-08-01;2;0;0;0;0;0;21.0
NB;Digi;DIGI;STUDENTS;2017-09-01;1;0;0;0;0;0;22.0
NB;Digi;DIGI;STUDENTS;2017-10-01;3;1;0;1;0;0;23.0
NB;Digi;DIGI;STUDENTS;2017-11-01;6;0;0;1;0;1;29.0
NB;Digi;DIGI;STUDENTS;2017-12-01;0;1;0;0;0;1;29.0
NB;Digi;DIGI;STUDENTS;2018-01-01;2;0;0;0;0;0;30.0
NB;Digi;DIGI;STUDENTS;2018-02-01;2;1;0;2;0;0;30.0
NB;Digi;DIGI;STUDENTS;2018-03-01;1;0;0;0;0;1;32.0
NB;Digi;DIGI;STUDENTS;2018-04-01;1;2;0;0;0;1;32.0
NB;Digi;DIGI;STUDENTS;2018-05-01;2;1;0;1;0;0;32.0
NB;Digi;DIGI;STUDENTS;2018-06-01;3;4;0;0;0;4;35.0
NB;Digi;DIGI;STUDENTS;2018-07-01;1;2;0;0;0;2;36.0
NB;Digi;DIGI;STUDENTS;2018-08-01;2;3;0;0;0;0;35.0
NB;Digi;DIGI;STUDENTS;2018-09-01;4;1;0;0;0;0;38.0
NB;Digi;DIGI;STUDENTS;2018-10-01;6;4;0;0;0;0;38.0
NB;Digi;DIGI;STUDENTS;2018-11-01;5;1;0;0;0;0;44.0
NB;Digi;DIGI;STUDENTS;2018-12-01;4;0;2;1;0;1;46.0
NB;Digi;DIGI;STUDENTS;2019-01-01;4;2;1;1;0;0;46.0
NB;Digi;DIGI;STUDENTS;2019-02-01;3;0;0;0;1;0;49.0
NB;Digi;DIGI;STUDENTS;2019-03-01;0;1;1;0;0;1;47.0
NB;Digi;DIGI;STUDENTS;2019-04-01;2;3;0;0;0;1;50.0
NB;Digi;DIGI;STUDENTS;2019-05-01;1;2;1;0;0;0;48.0
NB;Digi;DIGI;STUDENTS;2019-06-01;3;0;0;0;0;1;51.0
NB;Digi;DIGI;STUDENTS;2019-07-01;3;1;0;0;0;1;54.0
NB;Digi;DIGI;STUDENTS;2019-08-01;2;0;0;0;0;0;56.0
NB;Digi;DIGI;STUDENTS;2019-09-01;1;1;0;2;0;0;54.0
NB;Digi;DIGI;STUDENTS;2019-10-01;0;1;0;10;0;0;43.0
NB;Digi;DIGI;STUDENTS;2019-11-01;0;1;0;0;0;0;42.0
NB;Digi;DIGI;STUDENTS;2019-12-01;0;3;1;0;0;0;38.0
NB;Digi;DIGI;STUDENTS;2020-01-01;1;4;0;0;0;0;35.0
NB;Digi;DIGI;STUDENTS;2020-02-01;0;3;0;0;0;0;32.0
NB;Digi;DIGI;STUDENTS;2020-03-01;0;0;0;0;0;0;32.0
NB;Digi;DIGI;STUDENTS;2020-04-01;0;1;1;0;0;0;30.0
NB;Digi;DIGI;STUDENTS;2020-05-01;0;0;1;0;0;0;29.0
NB;Digi;DIGI;STUDENTS;2020-06-01;0;1;1;0;0;0;27.0
NB;Digi;DIGI;STUDENTS;2020-07-01;0;1;0;0;0;0;26.0
NB;Digi;DIGI;STUDENTS;2020-08-01;0;0;0;0;0;0;26.0
NB;Digi;DIGI;STUDENTS;2020-09-01;5;0;0;0;0;0;31.0
NB;Digi;DIGI;STUDENTS;2020-10-01;1;2;0;0;0;1;31.0
NB;Digi;DIGI;STUDENTS;2020-11-01;1;3;0;0;0;0;29.0
NB;Digi;DIGI;STUDENTS;2020-12-01;6;0;1;0;0;0;35.0
NB;Digi;DIGI;STUDENTS;2021-01-01;2;0;0;0;0;1;37.0
NB;Digi;DIGI;STUDENTS;2021-02-01;4;0;2;0;0;2;41.0
NB;Digi;DIGI;STUDENTS;2021-03-01;8;1;0;0;0;1;49.0
NB;Digi;DIGI;STUDENTS;2021-04-01;1;0;0;0;0;1;51.0
NB;Digi;DIGI;STUDENTS;2021-05-01;1;0;0;0;0;0;52.0
NB;Digi;DIGI;STUDENTS;2021-06-01;5;1;0;0;0;0;55.0
NB;Digi;DIGI;STUNT;2015-01-01;0;0;0;0;0;0;0.0
NB;Digi;DIGI;STUNT;2015-02-01;0;0;0;0;0;0;0.0
NB;Digi;DIGI;STUNT;2015-03-01;0;0;0;0;0;0;0.0
NB;Digi;DIGI;STUNT;2015-04-01;4;0;0;0;0;0;3.0
NB;Digi;DIGI;STUNT;2015-05-01;24;0;0;2;0;0;26.0
NB;Digi;DIGI;STUNT;2015-06-01;25;4;0;24;0;0;24.0
NB;Digi;DIGI;STUNT;2015-07-01;51;10;0;16;0;1;43.0
NB;Digi;DIGI;STUNT;2015-08-01;34;11;0;41;1;0;44.0
NB;Digi;DIGI;STUNT;2015-09-01;52;6;0;30;1;0;50.0
NB;Digi;DIGI;STUNT;2015-10-01;42;10;0;47;0;0;34.0
NB;Digi;DIGI;STUNT;2015-11-01;63;11;0;26;0;0;74.0
NB;Digi;DIGI;STUNT;2015-12-01;23;18;0;47;0;0;20.0
NB;Digi;DIGI;STUNT;2016-01-01;113;8;1;15;1;0;114.0
NB;Digi;DIGI;STUNT;2016-02-01;34;33;0;81;0;0;40.0
NB;Digi;DIGI;STUNT;2016-03-01;67;9;0;28;0;0;64.0
NB;Digi;DIGI;STUNT;2016-04-01;42;18;0;56;0;0;41.0
NB;Digi;DIGI;STUNT;2016-05-01;53;14;0;21;0;1;53.0
NB;Digi;DIGI;STUNT;2016-06-01;51;12;0;43;0;0;54.0
NB;Digi;DIGI;STUNT;2016-07-01;7;20;0;32;0;0;7.0
NB;Digi;DIGI;STUNT;2016-08-01;5;1;0;6;1;0;6.0
NB;Digi;DIGI;STUNT;2016-09-01;16;2;0;4;0;0;16.0
NB;Digi;DIGI;STUNT;2016-10-01;14;4;0;12;0;0;15.0
NB;Digi;DIGI;STUNT;2016-11-01;22;5;0;10;0;0;22.0
NB;Digi;DIGI;STUNT;2016-12-01;22;15;0;7;0;2;19.0
NB;Digi;DIGI;STUNT;2017-01-01;32;11;1;12;1;2;37.0
NB;Digi;DIGI;STUNT;2017-02-01;33;19;1;17;0;0;34.0
NB;Digi;DIGI;STUNT;2017-03-01;20;17;3;16;0;2;20.0
NB;Digi;DIGI;STUNT;2017-04-01;25;15;0;6;0;2;30.0
NB;Digi;DIGI;STUNT;2017-05-01;26;18;0;12;0;3;28.0
NB;Digi;DIGI;STUNT;2017-06-01;23;18;0;13;0;0;22.0
NB;Digi;DIGI;STUNT;2017-07-01;64;17;2;6;0;0;62.0
NB;Digi;DIGI;STUNT;2017-08-01;25;52;0;12;0;0;26.0
NB;Digi;DIGI;STUNT;2017-09-01;28;19;0;6;0;0;29.0
NB;Digi;DIGI;STUNT;2017-10-01;24;21;1;7;0;0;25.0
NB;Digi;DIGI;STUNT;2017-11-01;35;22;0;4;0;0;32.0
NB;Digi;DIGI;STUNT;2017-12-01;35;27;0;12;0;1;33.0
NB;Digi;DIGI;STUNT;2018-01-01;23;15;1;17;0;0;20.0
NB;Digi;DIGI;STUNT;2018-02-01;19;12;0;11;0;0;20.0
NB;Digi;DIGI;STUNT;2018-03-01;25;18;2;6;0;0;20.0
NB;Digi;DIGI;STUNT;2018-04-01;28;16;0;3;0;1;27.0
NB;Digi;DIGI;STUNT;2018-05-01;11;18;1;10;0;3;15.0
NB;Digi;DIGI;STUNT;2018-06-01;6;11;0;4;0;0;6.0
NB;Digi;DIGI;STUNT;2018-07-01;8;5;0;1;0;0;9.0
NB;Digi;DIGI;STUNT;2018-08-01;15;10;0;2;0;0;15.0
NB;Digi;DIGI;STUNT;2018-09-01;6;7;3;6;0;0;5.0
NB;Digi;DIGI;STUNT;2018-10-01;5;4;0;1;0;0;5.0
NB;Digi;DIGI;STUNT;2018-11-01;8;4;0;0;0;0;8.0
NB;Digi;DIGI;STUNT;2018-12-01;6;7;0;2;0;0;6.0
NB;Digi;DIGI;STUNT;2019-01-01;5;3;0;3;0;0;4.0
NB;Digi;DIGI;STUNT;2019-02-01;8;4;1;0;0;1;9.0
NB;Digi;DIGI;STUNT;2019-03-01;4;7;0;2;0;0;4.0
NB;Digi;DIGI;STUNT;2019-04-01;9;4;0;0;0;1;10.0
NB;Digi;DIGI;STUNT;2019-05-01;6;9;1;0;0;0;4.0
NB;Digi;DIGI;STUNT;2019-06-01;13;5;1;0;0;0;13.0
NB;Digi;DIGI;STUNT;2019-07-01;0;10;1;2;0;0;0.0
NB;Digi;DIGI;STUNT;2019-08-01;0;0;0;0;0;0;0.0
NB;Digi;DIGI;STUNT;2019-09-01;0;0;0;0;0;0;0.0
NB;Digi;DIGI;STUNT;2019-10-01;0;0;0;0;0;0;0.0
NB;Digi;DIGI;STUNT;2019-11-01;0;0;0;0;0;0;0.0
NB;Digi;DIGI;STUNT;2019-12-01;0;0;0;0;0;0;0.0
NB;Digi;DIGI;STUNT;2020-01-01;0;0;0;0;0;0;0.0
NB;Digi;DIGI;STUNT;2020-02-01;0;0;0;0;0;0;0.0
NB;Digi;DIGI;STUNT;2020-03-01;0;0;0;0;0;0;0.0
NB;Digi;DIGI;STUNT;2020-04-01;0;0;0;0;0;0;0.0
NB;Digi;DIGI;STUNT;2020-05-01;0;0;0;0;0;0;0.0
NB;Digi;DIGI;STUNT;2020-06-01;0;0;0;0;0;0;0.0
NB;Digi;DIGI;STUNT;2020-07-01;0;0;0;0;0;0;0.0
NB;Digi;DIGI;STUNT;2020-08-01;0;0;0;0;0;0;0.0
NB;Digi;DIGI;STUNT;2020-09-01;0;0;0;0;0;0;0.0
NB;Digi;DIGI;STUNT;2020-10-01;0;0;0;0;0;0;0.0
NB;Digi;DIGI;STUNT;2020-11-01;0;0;0;0;0;0;0.0
NB;Digi;DIGI;STUNT;2020-12-01;0;0;0;0;0;0;0.0
NB;Digi;DIGI;STUNT;2021-01-01;0;0;0;0;0;0;0.0
NB;Digi;DIGI;STUNT;2021-02-01;0;0;0;0;0;0;0.0
NB;Digi;DIGI;STUNT;2021-03-01;0;0;0;0;0;0;0.0
NB;Digi;DIGI;STUNT;2021-04-01;0;0;0;0;0;0;0.0
NB;Digi;DIGI;STUNT;2021-05-01;0;0;0;0;0;0;0.0
NB;Digi;DIGI;STUNT;2021-06-01;0;0;0;0;0;0;0.0
NB;Digi;DIGI;TIE_IN;2015-01-01;17;118;9;1;0;2;2412.0
NB;Digi;DIGI;TIE_IN;2015-02-01;1310;92;4;1;2;1;3642.0
NB;Digi;DIGI;TIE_IN;2015-03-01;523;467;6;4;2;5;3713.0
NB;Digi;DIGI;TIE_IN;2015-04-01;317;428;6;29;3;3;3572.0
NB;Digi;DIGI;TIE_IN;2015-05-01;20;192;8;13;0;1;3194.0
NB;Digi;DIGI;TIE_IN;2015-06-01;64;79;3;66;0;0;3315.0
NB;Digi;DIGI;TIE_IN;2015-07-01;67;126;2;58;0;0;3168.0
NB;Digi;DIGI;TIE_IN;2015-08-01;29;50;2;7;2;0;3141.0
NB;Digi;DIGI;TIE_IN;2015-09-01;224;87;0;84;0;0;3170.0
NB;Digi;DIGI;TIE_IN;2015-10-01;88;120;6;82;1;1;3085.0
NB;Digi;DIGI;TIE_IN;2015-11-01;37;78;2;28;1;3;3012.0
NB;Digi;DIGI;TIE_IN;2015-12-01;70;35;0;7;0;0;3045.0
NB;Digi;DIGI;TIE_IN;2016-01-01;8;132;33;82;0;0;2769.0
NB;Digi;DIGI;TIE_IN;2016-02-01;35;35;2;3;0;1;2802.0
NB;Digi;DIGI;TIE_IN;2016-03-01;43;41;3;2;3;1;2796.0
NB;Digi;DIGI;TIE_IN;2016-04-01;136;36;2;4;1;1;2904.0
NB;Digi;DIGI;TIE_IN;2016-05-01;67;83;1;91;1;3;2798.0
NB;Digi;DIGI;TIE_IN;2016-06-01;53;45;1;5;2;2;2803.0
NB;Digi;DIGI;TIE_IN;2016-07-01;18;27;3;4;1;1;2781.0
NB;Digi;DIGI;TIE_IN;2016-08-01;21;37;1;2;1;1;2775.0
NB;Digi;DIGI;TIE_IN;2016-09-01;173;192;3;500;1;2;2248.0
NB;Digi;DIGI;TIE_IN;2016-10-01;119;151;2;170;10;5;2071.0
NB;Digi;DIGI;TIE_IN;2016-11-01;65;78;3;63;13;5;2010.0
NB;Digi;DIGI;TIE_IN;2016-12-01;105;45;3;12;5;3;2065.0
NB;Digi;DIGI;TIE_IN;2017-01-01;49;64;3;6;1;3;2051.0
NB;Digi;DIGI;TIE_IN;2017-02-01;41;189;4;219;7;12;1694.0
NB;Digi;DIGI;TIE_IN;2017-03-01;43;119;2;117;23;11;1531.0
NB;Digi;DIGI;TIE_IN;2017-04-01;52;67;1;28;5;3;1471.0
NB;Digi;DIGI;TIE_IN;2017-05-01;32;35;2;12;4;4;1485.0
NB;Digi;DIGI;TIE_IN;2017-06-01;36;27;0;8;0;0;1489.0
NB;Digi;DIGI;TIE_IN;2017-07-01;29;20;0;5;1;0;1494.0
NB;Digi;DIGI;TIE_IN;2017-08-01;34;27;0;6;0;0;1495.0
NB;Digi;DIGI;TIE_IN;2017-09-01;9;56;5;87;3;1;1359.0
NB;Digi;DIGI;TIE_IN;2017-10-01;7;40;4;30;0;1;1292.0
NB;Digi;DIGI;TIE_IN;2017-11-01;6;24;3;16;0;0;1255.0
NB;Digi;DIGI;TIE_IN;2017-12-01;6;16;2;25;0;0;1213.0
NB;Digi;DIGI;TIE_IN;2018-01-01;3;10;1;5;0;0;1205.0
NB;Digi;DIGI;TIE_IN;2018-02-01;8;17;4;24;0;0;1168.0
NB;Digi;DIGI;TIE_IN;2018-03-01;2;23;2;25;0;0;1127.0
NB;Digi;DIGI;TIE_IN;2018-04-01;6;28;7;43;0;0;1050.0
NB;Digi;DIGI;TIE_IN;2018-05-01;2;25;0;43;0;0;986.0
NB;Digi;DIGI;TIE_IN;2018-06-01;3;17;2;20;1;0;947.0
NB;Digi;DIGI;TIE_IN;2018-07-01;2;11;0;8;0;0;932.0
NB;Digi;DIGI;TIE_IN;2018-08-01;1;13;1;4;0;0;912.0
NB;Digi;DIGI;TIE_IN;2018-09-01;4;21;8;61;0;0;814.0
NB;Digi;DIGI;TIE_IN;2018-10-01;3;35;16;89;0;0;700.0
NB;Digi;DIGI;TIE_IN;2018-11-01;3;32;15;58;0;1;590.0
NB;Digi;DIGI;TIE_IN;2018-12-01;2;21;10;44;0;0;514.0
NB;Digi;DIGI;TIE_IN;2019-01-01;1;11;4;46;0;0;457.0
NB;Digi;DIGI;TIE_IN;2019-02-01;2;43;38;119;0;0;255.0
NB;Digi;DIGI;TIE_IN;2019-03-01;4;28;24;82;0;0;123.0
NB;Digi;DIGI;TIE_IN;2019-04-01;0;16;3;27;0;0;77.0
NB;Digi;DIGI;TIE_IN;2019-05-01;1;8;5;12;0;0;53.0
NB;Digi;DIGI;TIE_IN;2019-06-01;1;4;4;11;0;0;35.0
NB;Digi;DIGI;TIE_IN;2019-07-01;0;5;3;8;0;0;19.0
NB;Digi;DIGI;TIE_IN;2019-08-01;0;3;0;8;0;0;7.0
NB;Digi;DIGI;TIE_IN;2019-09-01;0;1;1;3;0;0;2.0
NB;Digi;DIGI;TIE_IN;2019-10-01;0;1;0;0;0;0;1.0
NB;Digi;DIGI;TIE_IN;2019-11-01;0;0;0;1;0;0;0.0
NB;Digi;DIGI;TIE_IN;2019-12-01;0;0;0;0;0;0;0.0
NB;Digi;DIGI;TIE_IN;2020-01-01;0;0;0;0;0;0;0.0
NB;Digi;DIGI;TIE_IN;2020-02-01;0;0;0;0;0;0;0.0
NB;Digi;DIGI;TIE_IN;2020-03-01;0;0;0;0;0;0;0.0
NB;Digi;DIGI;TIE_IN;2020-04-01;0;0;0;0;0;0;0.0
NB;Digi;DIGI;TIE_IN;2020-05-01;0;0;0;0;0;0;0.0
NB;Digi;DIGI;TIE_IN;2020-06-01;0;0;0;0;0;0;0.0
NB;Digi;DIGI;TIE_IN;2020-07-01;0;0;0;0;0;0;0.0
NB;Digi;DIGI;TIE_IN;2020-08-01;0;0;0;0;0;0;0.0
NB;Digi;DIGI;TIE_IN;2020-09-01;0;0;0;0;0;0;0.0
NB;Digi;DIGI;TIE_IN;2020-10-01;0;0;0;0;0;0;0.0
NB;Digi;DIGI;TIE_IN;2020-11-01;0;0;0;0;0;0;0.0
NB;Digi;DIGI;TIE_IN;2020-12-01;0;0;0;0;0;0;0.0
NB;Digi;DIGI;TIE_IN;2021-01-01;0;0;0;0;0;0;0.0
NB;Digi;DIGI;TIE_IN;2021-02-01;0;0;0;0;0;0;0.0
NB;Digi;DIGI;TIE_IN;2021-03-01;0;0;0;0;0;0;0.0
NB;Digi;DIGI;TIE_IN;2021-04-01;0;0;0;0;0;0;0.0
NB;Digi;DIGI;TIE_IN;2021-05-01;0;0;0;0;0;0;0.0
NB;Digi;DIGI;TIE_IN;2021-06-01;0;0;0;0;0;0;0.0
NB;Digi;PLUS;BASE;2015-01-01;0;0;0;0;0;0;0.0
NB;Digi;PLUS;BASE;2015-02-01;0;0;0;0;0;0;0.0
NB;Digi;PLUS;BASE;2015-03-01;0;0;0;0;0;0;0.0
NB;Digi;PLUS;BASE;2015-04-01;0;0;0;0;0;0;0.0
NB;Digi;PLUS;BASE;2015-05-01;0;0;0;0;0;0;0.0
NB;Digi;PLUS;BASE;2015-06-01;0;0;0;0;0;0;0.0
NB;Digi;PLUS;BASE;2015-07-01;0;0;0;0;0;0;0.0
NB;Digi;PLUS;BASE;2015-08-01;0;0;0;0;0;0;0.0
NB;Digi;PLUS;BASE;2015-09-01;0;0;0;0;0;0;0.0
NB;Digi;PLUS;BASE;2015-10-01;0;0;0;0;0;0;0.0
NB;Digi;PLUS;BASE;2015-11-01;0;0;0;0;0;0;0.0
NB;Digi;PLUS;BASE;2015-12-01;0;0;0;0;0;0;0.0
NB;Digi;PLUS;BASE;2016-01-01;0;0;0;0;0;0;0.0
NB;Digi;PLUS;BASE;2016-02-01;0;0;0;0;0;0;0.0
NB;Digi;PLUS;BASE;2016-03-01;0;0;0;0;0;0;0.0
NB;Digi;PLUS;BASE;2016-04-01;0;0;0;0;0;0;0.0
NB;Digi;PLUS;BASE;2016-05-01;0;0;0;0;0;0;0.0
NB;Digi;PLUS;BASE;2016-06-01;0;0;0;0;0;0;0.0
NB;Digi;PLUS;BASE;2016-07-01;0;0;0;0;0;0;0.0
NB;Digi;PLUS;BASE;2016-08-01;0;0;0;0;0;0;0.0
NB;Digi;PLUS;BASE;2016-09-01;0;0;0;0;0;0;0.0
NB;Digi;PLUS;BASE;2016-10-01;0;0;0;0;0;0;0.0
NB;Digi;PLUS;BASE;2016-11-01;0;0;0;0;0;0;0.0
NB;Digi;PLUS;BASE;2016-12-01;0;0;0;0;0;0;0.0
NB;Digi;PLUS;BASE;2017-01-01;0;0;0;0;0;0;0.0
NB;Digi;PLUS;BASE;2017-02-01;0;0;0;0;0;0;0.0
NB;Digi;PLUS;BASE;2017-03-01;0;0;0;0;0;0;0.0
NB;Digi;PLUS;BASE;2017-04-01;0;0;0;0;0;0;0.0
NB;Digi;PLUS;BASE;2017-05-01;0;0;0;0;0;0;0.0
NB;Digi;PLUS;BASE;2017-06-01;0;0;0;0;0;0;0.0
NB;Digi;PLUS;BASE;2017-07-01;0;0;0;0;0;0;0.0
NB;Digi;PLUS;BASE;2017-08-01;0;0;0;0;0;0;0.0
NB;Digi;PLUS;BASE;2017-09-01;0;0;0;0;0;0;0.0
NB;Digi;PLUS;BASE;2017-10-01;0;0;0;0;0;0;0.0
NB;Digi;PLUS;BASE;2017-11-01;0;0;0;0;0;0;0.0
NB;Digi;PLUS;BASE;2017-12-01;0;0;0;0;0;0;0.0
NB;Digi;PLUS;BASE;2018-01-01;0;0;0;0;0;0;0.0
NB;Digi;PLUS;BASE;2018-02-01;0;0;0;0;0;0;0.0
NB;Digi;PLUS;BASE;2018-03-01;0;0;0;0;0;0;0.0
NB;Digi;PLUS;BASE;2018-04-01;0;0;0;0;0;0;0.0
NB;Digi;PLUS;BASE;2018-05-01;0;0;0;0;0;0;0.0
NB;Digi;PLUS;BASE;2018-06-01;84;0;3;0;0;2;87.0
NB;Digi;PLUS;BASE;2018-07-01;85;4;2;1;0;3;168.0
NB;Digi;PLUS;BASE;2018-08-01;60;5;7;1;33;5;256.0
NB;Digi;PLUS;BASE;2018-09-01;110;9;3;2;44;6;396.0
NB;Digi;PLUS;BASE;2018-10-01;122;10;2;0;65;5;576.0
NB;Digi;PLUS;BASE;2018-11-01;76;23;5;1;50;6;688.0
NB;Digi;PLUS;BASE;2018-12-01;20;36;0;4;130;4;803.0
NB;Digi;PLUS;BASE;2019-01-01;26;45;4;1;172;3;958.0
NB;Digi;PLUS;BASE;2019-02-01;37;44;6;5;240;6;1179.0
NB;Digi;PLUS;BASE;2019-03-01;35;67;5;7;175;5;1292.0
NB;Digi;PLUS;BASE;2019-04-01;25;71;5;5;161;13;1442.0
NB;Digi;PLUS;BASE;2019-05-01;38;53;6;7;218;8;1640.0
NB;Digi;PLUS;BASE;2019-06-01;39;62;2;5;257;10;1877.0
NB;Digi;PLUS;BASE;2019-07-01;30;71;5;10;297;9;2136.0
NB;Digi;PLUS;BASE;2019-08-01;57;81;10;7;258;6;2364.0
NB;Digi;PLUS;BASE;2019-09-01;39;85;7;6;243;9;2562.0
NB;Digi;PLUS;BASE;2019-10-01;43;101;9;9;256;9;2752.0
NB;Digi;PLUS;BASE;2019-11-01;38;120;3;19;279;7;2931.0
NB;Digi;PLUS;BASE;2019-12-01;32;202;5;14;160;5;2911.0
NB;Digi;PLUS;BASE;2020-01-01;34;167;4;10;86;13;2858.0
NB;Digi;PLUS;BASE;2020-02-01;67;162;5;17;72;13;2821.0
NB;Digi;PLUS;BASE;2020-03-01;133;134;4;15;82;15;2895.0
NB;Digi;PLUS;BASE;2020-04-01;181;122;10;15;105;22;3057.0
NB;Digi;PLUS;BASE;2020-05-01;82;145;10;16;941;21;3936.0
NB;Digi;PLUS;BASE;2020-06-01;61;134;11;18;854;25;4713.0
NB;Digi;PLUS;BASE;2020-07-01;65;132;5;14;477;17;5127.0
NB;Digi;PLUS;BASE;2020-08-01;77;123;12;15;456;21;5527.0
NB;Digi;PLUS;BASE;2020-09-01;81;155;17;38;755;27;6176.0
NB;Digi;PLUS;BASE;2020-10-01;69;222;10;51;976;21;6954.0
NB;Digi;PLUS;BASE;2020-11-01;65;270;8;29;996;23;7728.0
NB;Digi;PLUS;BASE;2020-12-01;74;259;8;27;739;16;8261.0
NB;Digi;PLUS;BASE;2021-01-01;58;235;11;33;614;28;8683.0
NB;Digi;PLUS;BASE;2021-02-01;100;259;14;38;680;32;9175.0
NB;Digi;PLUS;BASE;2021-03-01;84;222;13;54;649;33;9661.0
NB;Digi;PLUS;BASE;2021-04-01;70;245;10;44;570;58;10055.0
NB;Digi;PLUS;BASE;2021-05-01;63;220;12;33;746;47;10648.0
NB;Digi;PLUS;BASE;2021-06-01;79;236;13;43;594;36;11071.0
NB;Digi;PLUS;PROMO;2015-01-01;0;0;0;0;0;0;0.0
NB;Digi;PLUS;PROMO;2015-02-01;0;0;0;0;0;0;0.0
NB;Digi;PLUS;PROMO;2015-03-01;0;0;0;0;0;0;0.0
NB;Digi;PLUS;PROMO;2015-04-01;0;0;0;0;0;0;0.0
NB;Digi;PLUS;PROMO;2015-05-01;0;0;0;0;0;0;0.0
NB;Digi;PLUS;PROMO;2015-06-01;0;0;0;0;0;0;0.0
NB;Digi;PLUS;PROMO;2015-07-01;0;0;0;0;0;0;0.0
NB;Digi;PLUS;PROMO;2015-08-01;0;0;0;0;0;0;0.0
NB;Digi;PLUS;PROMO;2015-09-01;0;0;0;0;0;0;0.0
NB;Digi;PLUS;PROMO;2015-10-01;0;0;0;0;0;0;0.0
NB;Digi;PLUS;PROMO;2015-11-01;0;0;0;0;0;0;0.0
NB;Digi;PLUS;PROMO;2015-12-01;0;0;0;0;0;0;0.0
NB;Digi;PLUS;PROMO;2016-01-01;0;0;0;0;0;0;0.0
NB;Digi;PLUS;PROMO;2016-02-01;0;0;0;0;0;0;0.0
NB;Digi;PLUS;PROMO;2016-03-01;0;0;0;0;0;0;0.0
NB;Digi;PLUS;PROMO;2016-04-01;0;0;0;0;0;0;0.0
NB;Digi;PLUS;PROMO;2016-05-01;0;0;0;0;0;0;0.0
NB;Digi;PLUS;PROMO;2016-06-01;0;0;0;0;0;0;0.0
NB;Digi;PLUS;PROMO;2016-07-01;0;0;0;0;0;0;0.0
NB;Digi;PLUS;PROMO;2016-08-01;0;0;0;0;0;0;0.0
NB;Digi;PLUS;PROMO;2016-09-01;0;0;0;0;0;0;0.0
NB;Digi;PLUS;PROMO;2016-10-01;0;0;0;0;0;0;0.0
NB;Digi;PLUS;PROMO;2016-11-01;0;0;0;0;0;0;0.0
NB;Digi;PLUS;PROMO;2016-12-01;0;0;0;0;0;0;0.0
